math score,reading score,writing score,math_score_scaled,reading_score_scaled,writing_score_scaled,gender_female,gender_male,race/ethnicity_group A,race/ethnicity_group B,race/ethnicity_group C,race/ethnicity_group D,race/ethnicity_group E,lunch_free/reduced,lunch_standard,test preparation course_completed,test preparation course_none,parental_education_level,avg_reading_writing,avg_reading_writing_scaled,prep_education_interaction,math score_outlier,reading score_outlier,writing score_outlier
81,91,89,0.81,0.8915662650602411,0.8777777777777778,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,90.0,0.884393063583815,0,False,False,False
48,56,58,0.48,0.4698795180722892,0.5333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,57.0,0.5028901734104047,2,False,False,False
53,61,68,0.53,0.5301204819277109,0.6444444444444444,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5,64.5,0.5895953757225434,0,False,False,False
81,97,96,0.81,0.9638554216867471,0.9555555555555555,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,96.5,0.9595375722543352,0,False,False,False
77,79,80,0.77,0.746987951807229,0.7777777777777778,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,79.5,0.7630057803468208,0,False,False,False
63,73,78,0.63,0.674698795180723,0.7555555555555555,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4,75.5,0.7167630057803468,0,False,False,False
73,75,80,0.73,0.6987951807228916,0.7777777777777778,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,77.5,0.7398843930635838,3,False,False,False
69,77,77,0.6900000000000001,0.7228915662650603,0.7444444444444445,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,77.0,0.7341040462427746,0,False,False,False
65,76,76,0.65,0.710843373493976,0.7333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3,76.0,0.7225433526011561,0,False,False,False
55,73,73,0.55,0.674698795180723,0.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,73.0,0.6878612716763005,0,False,False,False
44,63,62,0.44,0.5542168674698795,0.5777777777777777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4,62.5,0.5664739884393063,0,False,False,False
54,64,65,0.54,0.5662650602409639,0.611111111111111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,64.5,0.5895953757225434,0,False,False,False
48,66,65,0.48,0.5903614457831325,0.611111111111111,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,65.5,0.6011560693641619,0,False,False,False
58,57,54,0.58,0.4819277108433735,0.4888888888888889,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,55.5,0.48554913294797686,0,False,False,False
71,62,50,0.71,0.5421686746987953,0.4444444444444445,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,56.0,0.49132947976878616,0,False,False,False
68,68,64,0.68,0.6144578313253013,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4,66.0,0.6069364161849711,0,False,False,False
74,76,73,0.74,0.710843373493976,0.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,74.5,0.7052023121387283,0,False,False,False
92,100,99,0.92,1.0,0.9888888888888889,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,99.5,0.9942196531791908,4,False,False,False
56,79,72,0.56,0.746987951807229,0.6888888888888889,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,75.5,0.7167630057803468,4,False,False,False
30,24,15,0.3,0.08433734939759038,0.055555555555555566,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,19.5,0.06936416184971098,0,False,True,True
53,54,48,0.53,0.4457831325301205,0.4222222222222222,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,51.0,0.4335260115606936,0,False,False,False
69,77,73,0.6900000000000001,0.7228915662650603,0.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,75.0,0.7109826589595376,0,False,False,False
65,82,81,0.65,0.783132530120482,0.7888888888888889,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,81.5,0.7861271676300577,0,False,False,False
54,60,63,0.54,0.5180722891566265,0.5888888888888889,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5,61.5,0.5549132947976878,0,False,False,False
29,29,30,0.29,0.14457831325301204,0.22222222222222227,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,29.5,0.18497109826589594,0,False,False,False
76,78,80,0.76,0.7349397590361446,0.7777777777777778,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,79.0,0.7572254335260116,0,False,False,False
60,57,51,0.6,0.4819277108433735,0.45555555555555555,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,54.0,0.4682080924855492,0,False,False,False
84,89,90,0.84,0.8674698795180723,0.8888888888888888,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5,89.5,0.8786127167630057,5,False,False,False
75,72,62,0.75,0.6626506024096386,0.5777777777777777,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,67.0,0.6184971098265896,0,False,False,False
85,84,82,0.85,0.8072289156626508,0.7999999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3,83.0,0.8034682080924855,0,False,False,False
40,58,54,0.4,0.49397590361445787,0.4888888888888889,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5,56.0,0.49132947976878616,0,False,False,False
61,64,62,0.61,0.5662650602409639,0.5777777777777777,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,63.0,0.5722543352601156,0,False,False,False
58,63,65,0.58,0.5542168674698795,0.611111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,64.0,0.5838150289017341,0,False,False,False
69,60,63,0.6900000000000001,0.5180722891566265,0.5888888888888889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2,61.5,0.5549132947976878,2,False,False,False
58,59,66,0.58,0.5060240963855422,0.6222222222222222,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,62.5,0.5664739884393063,0,False,False,False
94,90,91,0.9400000000000001,0.8795180722891568,0.8999999999999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,90.5,0.8901734104046243,4,False,False,False
65,77,74,0.65,0.7228915662650603,0.7111111111111111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3,75.5,0.7167630057803468,0,False,False,False
82,93,93,0.8200000000000001,0.9156626506024098,0.9222222222222223,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,93.0,0.9190751445086706,0,False,False,False
60,68,72,0.6,0.6144578313253013,0.6888888888888889,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,70.0,0.653179190751445,0,False,False,False
37,45,38,0.37,0.33734939759036153,0.3111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4,41.5,0.32369942196531787,0,False,False,False
88,78,83,0.88,0.7349397590361446,0.8111111111111111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4,80.5,0.7745664739884393,0,False,False,False
95,81,84,0.9500000000000001,0.7710843373493976,0.8222222222222222,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5,82.5,0.7976878612716762,0,False,False,False
65,73,68,0.65,0.674698795180723,0.6444444444444444,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3,70.5,0.6589595375722543,3,False,False,False
35,61,54,0.35000000000000003,0.5301204819277109,0.4888888888888889,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,57.5,0.5086705202312138,0,False,False,False
62,63,56,0.62,0.5542168674698795,0.5111111111111111,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,59.5,0.5317919075144508,0,False,False,False
58,51,52,0.58,0.40963855421686746,0.46666666666666673,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,51.5,0.4393063583815029,1,False,False,False
100,96,86,1.0,0.9518072289156628,0.8444444444444444,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,91.0,0.8959537572254336,2,False,False,False
61,58,62,0.61,0.49397590361445787,0.5777777777777777,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4,60.0,0.5375722543352601,0,False,False,False
100,97,99,1.0,0.9638554216867471,0.9888888888888889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,98.0,0.9768786127167629,2,False,False,False
69,70,63,0.6900000000000001,0.6385542168674699,0.5888888888888889,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,66.5,0.6127167630057804,3,False,False,False
61,48,46,0.61,0.37349397590361455,0.4000000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3,47.0,0.3872832369942196,0,False,False,False
49,57,46,0.49,0.4819277108433735,0.4000000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2,51.5,0.4393063583815029,0,False,False,False
44,51,55,0.44,0.40963855421686746,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,53.0,0.4566473988439306,0,False,False,False
67,64,70,0.67,0.5662650602409639,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,67.0,0.6184971098265896,0,False,False,False
79,60,65,0.79,0.5180722891566265,0.611111111111111,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,62.5,0.5664739884393063,0,False,False,False
66,74,81,0.66,0.6867469879518073,0.7888888888888889,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,77.5,0.7398843930635838,4,False,False,False
75,88,85,0.75,0.855421686746988,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,86.5,0.8439306358381503,0,False,False,False
84,84,80,0.84,0.8072289156626508,0.7777777777777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,82.0,0.791907514450867,0,False,False,False
71,74,64,0.71,0.6867469879518073,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,69.0,0.6416184971098265,0,False,False,False
67,80,81,0.67,0.7590361445783133,0.7888888888888889,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,80.5,0.7745664739884393,1,False,False,False
80,92,88,0.8,0.9036144578313253,0.8666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,90.0,0.884393063583815,0,False,False,False
86,76,74,0.86,0.710843373493976,0.7111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,75.0,0.7109826589595376,0,False,False,False
76,74,73,0.76,0.6867469879518073,0.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3,73.5,0.6936416184971098,0,False,False,False
41,52,51,0.41000000000000003,0.42168674698795183,0.45555555555555555,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,51.5,0.4393063583815029,0,False,False,False
74,88,90,0.74,0.855421686746988,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3,89.0,0.8728323699421966,3,False,False,False
72,81,79,0.72,0.7710843373493976,0.7666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,80.0,0.7687861271676301,0,False,False,False
74,79,80,0.74,0.746987951807229,0.7777777777777778,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1,79.5,0.7630057803468208,1,False,False,False
70,65,60,0.7000000000000001,0.5783132530120483,0.5555555555555556,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,62.5,0.5664739884393063,0,False,False,False
65,81,81,0.65,0.7710843373493976,0.7888888888888889,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,81.0,0.7803468208092486,4,False,False,False
59,70,65,0.59,0.6385542168674699,0.611111111111111,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3,67.5,0.6242774566473989,0,False,False,False
64,62,68,0.64,0.5421686746987953,0.6444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,65.0,0.5953757225433526,0,False,False,False
50,53,55,0.5,0.4337349397590362,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,54.0,0.4682080924855492,0,False,False,False
69,79,81,0.6900000000000001,0.746987951807229,0.7888888888888889,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,80.0,0.7687861271676301,2,False,False,False
51,56,53,0.51,0.4698795180722892,0.4777777777777778,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,54.5,0.47398843930635837,0,False,False,False
68,80,76,0.68,0.7590361445783133,0.7333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,78.0,0.7456647398843931,1,False,False,False
85,86,98,0.85,0.8313253012048193,0.9777777777777779,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,92.0,0.907514450867052,2,False,False,False
65,70,74,0.65,0.6385542168674699,0.7111111111111111,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,72.0,0.676300578034682,3,False,False,False
73,79,79,0.73,0.746987951807229,0.7666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,79.0,0.7572254335260116,0,False,False,False
62,67,67,0.62,0.6024096385542169,0.6333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,67.0,0.6184971098265896,0,False,False,False
77,67,64,0.77,0.6024096385542169,0.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3,65.5,0.6011560693641619,0,False,False,False
69,66,61,0.6900000000000001,0.5903614457831325,0.5666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,63.5,0.5780346820809248,0,False,False,False
43,60,58,0.43,0.5180722891566265,0.5333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3,59.0,0.5260115606936416,0,False,False,False
90,87,85,0.9,0.8433734939759038,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3,86.0,0.838150289017341,0,False,False,False
74,77,73,0.74,0.7228915662650603,0.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,75.0,0.7109826589595376,0,False,False,False
73,66,63,0.73,0.5903614457831325,0.5888888888888889,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,64.5,0.5895953757225434,0,False,False,False
55,71,69,0.55,0.6506024096385543,0.6555555555555556,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2,70.0,0.653179190751445,0,False,False,False
65,69,67,0.65,0.6265060240963856,0.6333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,68.0,0.630057803468208,0,False,False,False
80,63,63,0.8,0.5542168674698795,0.5888888888888889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3,63.0,0.5722543352601156,0,False,False,False
50,60,60,0.5,0.5180722891566265,0.5555555555555556,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,60.0,0.5375722543352601,0,False,False,False
63,73,71,0.63,0.674698795180723,0.6777777777777778,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2,72.0,0.676300578034682,2,False,False,False
77,85,87,0.77,0.819277108433735,0.8555555555555555,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,86.0,0.838150289017341,0,False,False,False
73,74,61,0.73,0.6867469879518073,0.5666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,67.5,0.6242774566473989,0,False,False,False
81,72,77,0.81,0.6626506024096386,0.7444444444444445,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,74.5,0.7052023121387283,3,False,False,False
66,76,68,0.66,0.710843373493976,0.6444444444444444,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,72.0,0.676300578034682,0,False,False,False
52,57,50,0.52,0.4819277108433735,0.4444444444444445,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3,53.5,0.4624277456647399,0,False,False,False
69,78,76,0.6900000000000001,0.7349397590361446,0.7333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,77.0,0.7341040462427746,0,False,False,False
65,84,84,0.65,0.8072289156626508,0.8222222222222222,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3,84.0,0.815028901734104,3,False,False,False
69,77,78,0.6900000000000001,0.7228915662650603,0.7555555555555555,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,77.5,0.7398843930635838,1,False,False,False
50,64,66,0.5,0.5662650602409639,0.6222222222222222,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,65.0,0.5953757225433526,2,False,False,False
73,78,76,0.73,0.7349397590361446,0.7333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2,77.0,0.7341040462427746,2,False,False,False
70,82,76,0.7000000000000001,0.783132530120482,0.7333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,79.0,0.7572254335260116,0,False,False,False
81,75,78,0.81,0.6987951807228916,0.7555555555555555,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3,76.5,0.7283236994219653,0,False,False,False
63,61,60,0.63,0.5301204819277109,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2,60.5,0.5433526011560693,0,False,False,False
67,72,74,0.67,0.6626506024096386,0.7111111111111111,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,73.0,0.6878612716763005,0,False,False,False
60,68,60,0.6,0.6144578313253013,0.5555555555555556,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,64.0,0.5838150289017341,0,False,False,False
62,55,54,0.62,0.45783132530120485,0.4888888888888889,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,54.5,0.47398843930635837,0,False,False,False
29,40,44,0.29,0.27710843373493976,0.3777777777777778,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,42.0,0.32947976878612717,0,False,False,False
62,66,68,0.62,0.5903614457831325,0.6444444444444444,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,67.0,0.6184971098265896,2,False,False,False
94,99,100,0.9400000000000001,0.9879518072289156,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5,99.5,0.9942196531791908,5,False,False,False
85,75,68,0.85,0.6987951807228916,0.6444444444444444,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2,71.5,0.6705202312138728,2,False,False,False
77,78,73,0.77,0.7349397590361446,0.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3,75.5,0.7167630057803468,0,False,False,False
53,58,44,0.53,0.49397590361445787,0.3777777777777778,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,51.0,0.4335260115606936,0,False,False,False
93,90,83,0.93,0.8795180722891568,0.8111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,86.5,0.8439306358381503,0,False,False,False
49,53,53,0.49,0.4337349397590362,0.4777777777777778,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3,53.0,0.4566473988439306,0,False,False,False
73,76,78,0.73,0.710843373493976,0.7555555555555555,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,77.0,0.7341040462427746,0,False,False,False
66,74,81,0.66,0.6867469879518073,0.7888888888888889,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4,77.5,0.7398843930635838,4,False,False,False
77,77,73,0.77,0.7228915662650603,0.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3,75.0,0.7109826589595376,0,False,False,False
49,63,56,0.49,0.5542168674698795,0.5111111111111111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,59.5,0.5317919075144508,0,False,False,False
79,89,86,0.79,0.8674698795180723,0.8444444444444444,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2,87.5,0.8554913294797687,0,False,False,False
75,82,90,0.75,0.783132530120482,0.8888888888888888,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3,86.0,0.838150289017341,3,False,False,False
59,72,70,0.59,0.6626506024096386,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,71.0,0.6647398843930635,0,False,False,False
57,78,79,0.5700000000000001,0.7349397590361446,0.7666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,78.5,0.7514450867052023,3,False,False,False
66,66,59,0.66,0.5903614457831325,0.5444444444444444,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,62.5,0.5664739884393063,0,False,False,False
79,81,82,0.79,0.7710843373493976,0.7999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4,81.5,0.7861271676300577,4,False,False,False
57,67,72,0.5700000000000001,0.6024096385542169,0.6888888888888889,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,69.5,0.6473988439306358,0,False,False,False
87,84,87,0.87,0.8072289156626508,0.8555555555555555,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,85.5,0.8323699421965318,4,False,False,False
63,64,67,0.63,0.5662650602409639,0.6333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,65.5,0.6011560693641619,0,False,False,False
59,63,64,0.59,0.5542168674698795,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,63.5,0.5780346820809248,0,False,False,False
62,72,65,0.62,0.6626506024096386,0.611111111111111,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,68.5,0.6358381502890174,0,False,False,False
46,34,36,0.46,0.20481927710843376,0.2888888888888889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,35.0,0.24855491329479765,0,False,False,False
66,59,52,0.66,0.5060240963855422,0.46666666666666673,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,55.5,0.48554913294797686,0,False,False,False
89,87,79,0.89,0.8433734939759038,0.7666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,83.0,0.8034682080924855,0,False,False,False
42,61,58,0.42,0.5301204819277109,0.5333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3,59.5,0.5317919075144508,3,False,False,False
93,84,90,0.93,0.8072289156626508,0.8888888888888888,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,87.0,0.8497109826589596,2,False,False,False
80,85,85,0.8,0.819277108433735,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,85.0,0.8265895953757225,0,False,False,False
98,100,99,0.98,1.0,0.9888888888888889,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,99.5,0.9942196531791908,0,False,False,False
81,81,84,0.81,0.7710843373493976,0.8222222222222222,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5,82.5,0.7976878612716762,0,False,False,False
60,70,74,0.6,0.6385542168674699,0.7111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,72.0,0.676300578034682,0,False,False,False
76,94,87,0.76,0.9277108433734941,0.8555555555555555,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,90.5,0.8901734104046243,3,False,False,False
73,78,72,0.73,0.7349397590361446,0.6888888888888889,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3,75.0,0.7109826589595376,3,False,False,False
96,96,99,0.96,0.9518072289156628,0.9888888888888889,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3,97.5,0.9710982658959538,3,False,False,False
76,76,74,0.76,0.710843373493976,0.7111111111111111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,75.0,0.7109826589595376,0,False,False,False
91,73,80,0.91,0.674698795180723,0.7777777777777778,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3,76.5,0.7283236994219653,3,False,False,False
62,72,70,0.62,0.6626506024096386,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,71.0,0.6647398843930635,0,False,False,False
55,59,59,0.55,0.5060240963855422,0.5444444444444444,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,59.0,0.5260115606936416,0,False,False,False
